date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:09:21	215/215	U-----	200	untouched ('')	application/javascript	etag:%2219ab08c4ddce6eb4c208a5bc7a5aa5b5-ssl%22	https://moremedia.tv/_nuxt/aac4dfc.js	moremedia.tv/_nuxt/aac4dfc.js	(from https://moremedia.tv/news/)
04:09:23	28566/28566	U-----	200	untouched ('')	application/javascript	etag:%22d8f754181ce0d2c752cef736a5584fb0-ssl-df%22	https://moremedia.tv/_nuxt/c28eaf7.js	moremedia.tv/_nuxt/c28eaf7.js	(from https://moremedia.tv/news/)
04:09:23	1103/1103	U-----	200	untouched ('')	application/javascript	etag:%2202e654e3fad7d897ffe369e13f53bb75-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/state.js	moremedia.tv/_nuxt/static/1638563753/news/state.js	(from https://moremedia.tv/news/)
04:09:23	24935/24935	U-----	200	untouched ('')	application/javascript	etag:%22b473665310fc58657ccbca3b705887f9-ssl-df%22	https://moremedia.tv/_nuxt/static/1638563753/news/payload.js	moremedia.tv/_nuxt/static/1638563753/news/payload.js	(from https://moremedia.tv/news/)
04:09:47	31229/31229	U-----	200	untouched ('OK')	text/html	etag:%22778ef865d1bd14ba62e50973c522178c-ssl-df%22	https://moremedia.tv/news/c/bts/	moremedia.tv/news/c/bts/index.html	(from https://moremedia.tv/news/)
04:09:49	35540/35540	U-----	200	untouched ('OK')	text/html	etag:%223824402f687adaf55e3d984a1eb6a30a-ssl-df%22	https://moremedia.tv/news/c/press/	moremedia.tv/news/c/press/index.html	(from https://moremedia.tv/news/)
04:09:49	37844/37844	U-----	200	untouched ('OK')	text/html	etag:%22abcd717cd6b7683d2e6573bac9a82960-ssl-df%22	https://moremedia.tv/news/p/david-quinn-has-an-incredible-mindbeacon/	moremedia.tv/news/p/david-quinn-has-an-incredible-mindbeacon/index.html	(from https://moremedia.tv/news/)
04:09:49	31261/31261	U-----	200	untouched ('OK')	text/html	etag:%224f75caff432ac670ed7901083caf32d9-ssl-df%22	https://moremedia.tv/news/c/culture/	moremedia.tv/news/c/culture/index.html	(from https://moremedia.tv/news/)
04:10:13	39665/39665	U-----	200	untouched ('OK')	text/html	etag:%22e502e2ed97416349c603abad73dff456-ssl-df%22	https://moremedia.tv/news/p/ben-bermans-latest-doc/	moremedia.tv/news/p/ben-bermans-latest-doc/index.html	(from https://moremedia.tv/news/)
04:10:15	49995/49995	U-----	200	untouched ('OK')	text/html	etag:%22c169989dda466f10b407de489a9b800a-ssl-df%22	https://moremedia.tv/news/p/niclas-gillis-feature-update/	moremedia.tv/news/p/niclas-gillis-feature-update/index.html	(from https://moremedia.tv/news/)
04:10:15	43965/43965	U-----	200	untouched ('OK')	text/html	etag:%227225e73c2f569887c279d6d8e04ab0c4-ssl-df%22	https://moremedia.tv/news/p/niclas-gillis-hold-me-down/	moremedia.tv/news/p/niclas-gillis-hold-me-down/index.html	(from https://moremedia.tv/news/)
04:10:15	35566/35566	U-----	200	untouched ('OK')	text/html	etag:%2221103ce13a351626ebae3e855b1d342b-ssl-df%22	https://moremedia.tv/news/p/on-set-with-michael-james-johnson/	moremedia.tv/news/p/on-set-with-michael-james-johnson/index.html	(from https://moremedia.tv/news/)
04:10:38	24835/24835	U-----	200	untouched ('')	application/javascript	etag:%229d26dcad7319d7221db5ac0c76f2a3fa-ssl-df%22	https://moremedia.tv/_nuxt/cd52779.js	moremedia.tv/_nuxt/cd52779.js	(from https://moremedia.tv/contact/)
